,participantId,condition,phase,trial,estimate,questionId,label,area,distance,age,socialInfo,rentTruth,manipulationCheck,residentialExperience,gender,participantAge
143,97sgehrgpnmx2a6,expert,1,24,9.3,4,ウッドランド中西,13.0,5,33,10.0,7.5,5,1,male,20
144,97sgehrgpnmx2a6,expert,2,1,10.0,22,ハートフル文京,12.6,4,22,11.4,9.4,5,1,male,20
145,97sgehrgpnmx2a6,expert,2,2,10.0,5,ソレイユ豊川,10.5,6,37,8.2,7.0,5,1,male,20
146,97sgehrgpnmx2a6,expert,2,3,13.5,7,レジデンス三葉,13.3,7,11,13.1,9.1,5,1,male,20
147,97sgehrgpnmx2a6,expert,2,4,9.5,4,ウッドランド中西,13.0,5,33,10.0,7.5,5,1,male,20
148,97sgehrgpnmx2a6,expert,2,5,15.5,9,グリーンリッジ本郷,15.8,4,24,12.7,8.7,5,1,male,20
149,97sgehrgpnmx2a6,expert,2,6,11.3,19,あじさいテラス,12.5,2,23,11.3,10.1,5,1,male,20
150,97sgehrgpnmx2a6,expert,2,7,16.5,2,ふたばハイツ,21.3,5,19,15.9,14.5,5,1,male,20
151,97sgehrgpnmx2a6,expert,2,8,13.0,16,カーサ・ヴィラJulio,16.1,2,22,13.2,11.1,5,1,male,20
152,97sgehrgpnmx2a6,expert,2,9,8.7,0,グランポルテWILL,7.3,5,18,9.3,5.9,5,1,male,20
153,97sgehrgpnmx2a6,expert,2,10,10.6,6,レインボーハウスRaffine,23.3,1,60,11.5,11.7,5,1,male,20
154,97sgehrgpnmx2a6,expert,2,11,17.0,14,サンセットプレイス犬飼,18.5,2,4,16.8,13.8,5,1,male,20
155,97sgehrgpnmx2a6,expert,2,12,9.0,10,ライフヴィラ白山,13.0,4,48,8.0,11.1,5,1,male,20
156,97sgehrgpnmx2a6,expert,3,1,14.5,20,ジャスミンガーデンズ東大前,14.7,8,19,12.6,10.1,5,1,male,20
157,97sgehrgpnmx2a6,expert,3,2,14.5,7,レジデンス三葉,13.3,7,11,13.1,9.1,5,1,male,20
158,97sgehrgpnmx2a6,expert,3,3,17.0,14,サンセットプレイス犬飼,18.5,2,4,16.8,13.8,5,1,male,20
159,97sgehrgpnmx2a6,expert,3,4,16.0,2,ふたばハイツ,21.3,5,19,15.9,14.5,5,1,male,20
160,97sgehrgpnmx2a6,expert,3,5,15.0,16,カーサ・ヴィラJulio,16.1,2,22,13.2,11.1,5,1,male,20
161,97sgehrgpnmx2a6,expert,3,6,13.0,13,はまなすレイクビュー,13.4,5,13,13.0,9.6,5,1,male,20
162,97sgehrgpnmx2a6,expert,3,7,9.3,10,ライフヴィラ白山,13.0,4,48,8.0,11.1,5,1,male,20
163,97sgehrgpnmx2a6,expert,3,8,12.5,8,つばき荘,19.0,7,36,12.4,11.8,5,1,male,20
164,97sgehrgpnmx2a6,expert,3,9,8.5,17,コーポ内藤,12.5,8,41,8.5,8.3,5,1,male,20
165,97sgehrgpnmx2a6,expert,3,10,8.4,1,プリンスハイムSOLEIL,8.7,2,44,6.6,6.0,5,1,male,20
166,97sgehrgpnmx2a6,expert,3,11,9.5,4,ウッドランド中西,13.0,5,33,10.0,7.5,5,1,male,20
167,97sgehrgpnmx2a6,expert,3,12,13.0,6,レインボーハウスRaffine,23.3,1,60,11.5,11.7,5,1,male,20
168,97sgehrgpnmx2a6,expert,3,13,9.0,11,ハイランド竹澤,10.9,5,35,8.7,6.8,5,1,male,20
169,97sgehrgpnmx2a6,expert,3,14,15.5,9,グリーンリッジ本郷,15.8,4,24,12.7,8.7,5,1,male,20
170,97sgehrgpnmx2a6,expert,3,15,12.5,22,ハートフル文京,12.6,4,22,11.4,9.4,5,1,male,20
171,97sgehrgpnmx2a6,expert,3,16,8.5,0,グランポルテWILL,7.3,5,18,9.3,5.9,5,1,male,20
172,97sgehrgpnmx2a6,expert,3,17,13.5,12,センチュリーMINERVA,15.9,9,7,14.8,12.4,5,1,male,20
